product_id,brand_name,cases_per_pallet,gross_weight,low_fat,net_weight,product_class_id,product_name,recyclable_package,shelf_depth,shelf_height,shelf_width,sku,srp,units_per_case
938,BBB Best,13,17,0,14,31,BBB Best Grape Jelly,1,5.65,8.03,10.6,33992021679,1.6100,32
939,Fabulous,13,10.8,0,8.8,30,Fabulous Berry Juice,0,16.9,11.2,3.2,52854356169,0.7000,19
940,Fabulous,11,14.5,0,12.5,52,Fabulous Mango Drink,0,20.8,11.4,21.4,84811106324,2.8400,23
941,Fabulous,10,18.3,0,16.2,52,Fabulous Strawberry Drink,0,11.9,20.6,10.6,49009076952,3.9500,35
942,Fabulous,13,17.7,0,14.7,19,Fabulous Cream Soda,0,16.4,6.4,7.84,79714244008,2.3400,13
943,Fabulous,12,18.6,0,16.6,19,Fabulous Diet Soda,1,11.2,8.69,12.4,37052111029,2.4700,1
944,Fabulous,13,16.4,0,15.3,19,Fabulous Cola,1,21.9,14,19.9,73582263588,0.8800,17
945,Fabulous,12,12.3,0,9.3,19,Fabulous Diet Cola,0,13.2,8.24,19.2,66255766749,2.2800,5
946,Fabulous,11,6,0,4,30,Fabulous Orange Juice,1,10.2,21.1,5.4,72023685574,2.8500,2
947,Fabulous,8,16,0,15,30,Fabulous Cranberry Juice,1,16.9,18.5,7.47,57837085127,0.6500,11
948,Fabulous,7,16.9,0,13.8,30,Fabulous Apple Juice,0,11.6,20.8,12,98940640091,2.9600,34
949,Fabulous,5,10.6,0,8.6,52,Fabulous Apple Drink,1,8.66,13.7,18.2,53991805911,2.5100,32
950,Special,8,9.56,0,6.56,35,Special Oatmeal,0,10.8,15,3.69,64333127140,3.4700,25
951,Special,14,16.1,0,15.1,35,Special Corn Puffs,1,8.19,19.1,19.4,43502888083,1.9300,17
952,Special,13,21.8,0,19.7,35,Special Wheat Puffs,1,8.28,10.8,21.4,46984105706,2.9100,10
953,Special,13,17,1,16,35,Special Grits,1,9.15,8.62,19.9,96608673930,2.7400,17
954,Just Right,6,8.66,0,6.65,62,Just Right Canned Beets,1,3.67,9.41,8.79,45425527691,1.7400,32
955,Just Right,12,15.2,0,13.1,62,Just Right Creamed Corn,0,5.86,5.78,15.8,64287862181,3.8300,3
956,Just Right,6,10,1,9,62,Just Right Canned String Beans,1,19.3,12.3,22,72342482209,1.2000,13
957,Just Right,11,13.5,1,12.5,58,Just Right Chicken Soup,1,17.6,10.6,20.4,60442582964,2.9700,10
958,Just Right,6,19.7,0,18.7,62,Just Right Canned Yams,1,17.6,14.6,22,37734969258,1.3600,34
959,Just Right,13,17.2,0,15.2,58,Just Right Vegetable Soup,0,17.7,13.6,12,26051535010,1.5000,2
960,Just Right,6,18,1,16,62,Just Right Canned Tomatos,0,14.4,10.6,6.49,62581687569,2.1500,23
961,Just Right,12,9.1,1,7.1,58,Just Right Noodle Soup,0,21.6,11.4,4.49,55255190730,1.3100,35
962,Just Right,7,9.31,1,6.31,58,Just Right Regular Ramen Soup,1,13.2,15.1,9.47,61023109555,1.8700,10
963,Just Right,13,20.5,1,18.5,58,Just Right Chicken Noodle Soup,1,9.16,10.6,6.68,22934378981,2.4000,6
964,Just Right,6,16.7,0,14.7,58,Just Right Turkey Noodle Soup,0,7.25,16.1,19.7,87940064072,1.9900,24
965,Just Right,10,17.3,1,16.2,58,Just Right Beef Soup,0,16.4,3.18,6.67,19089099764,1.5300,10
966,Just Right,11,8.02,0,5.02,62,Just Right Canned Peas,1,11.2,10.5,11,53332551121,2.4900,20
967,Just Right,11,12.3,1,11.3,58,Just Right Chicken Ramen Soup,1,14.2,4.49,15.2,43719353079,0.6100,34
968,Just Right,14,9.48,1,8.47,93,Just Right Canned Tuna in Water,0,12,12.3,11.1,35983529686,1.2800,16
969,Just Right,13,7.43,0,5.42,93,Just Right Canned Tuna in Oil,0,22,8.02,3.37,85608097910,1.7600,4
970,Just Right,14,13.9,1,12.8,94,Just Right Large Canned Shrimp,0,7.29,6.26,6.05,34424951672,3.1100,3
971,Just Right,12,10.1,1,7.1,95,Just Right Fancy Canned Anchovies,1,12.8,12.9,8.07,53287286162,2.8500,9
972,Just Right,8,7.65,0,5.65,96,Just Right Fancy Canned Clams,0,15.5,17.4,7.93,61341906189,2.2300,6
973,Just Right,11,14.8,1,12.8,97,Just Right Fancy Canned Oysters,0,12.6,9.35,4.08,49442006945,1.3400,36
974,Just Right,6,6.89,1,4.88,98,Just Right Fancy Canned Sardines,1,12,15.7,15.3,26734393239,0.7900,24
975,Just Right,7,7.12,1,6.11,58,Just Right Rice Soup,0,21.3,12.6,18.9,74072260260,3.7600,14
976,Big City,6,17.8,0,16.7,3,Big City Canned Mixed Fruit,1,19.7,11.5,16.4,20602412819,1.1700,33
977,Big City,12,11.6,0,8.6,3,Big City Canned Peaches,1,16,10.3,8.07,67893072962,0.7600,26
978,Symphony,7,17.4,0,15.3,89,Symphony Rosy Sunglasses,1,11.1,4.31,8.03,73660991787,1.6000,36
979,James Bay,8,18.3,0,16.2,103,James Bay Eyeglass Screwdriver,0,5.88,22.1,13.3,35572261214,3.7800,29
980,James Bay,9,10.1,0,7.1,102,James Bay City Map,1,3.45,19.3,12.1,10577946305,1.7200,28
981,Even Better,11,19.7,0,17.7,15,Even Better Low Fat Cottage Cheese,0,20.4,7.8,19.1,31726981997,1.2700,20
982,Even Better,14,12.3,0,9.3,14,Even Better Low Fat Sour Cream,0,7.17,9.76,21.9,65970433354,2.8800,5
983,Even Better,9,20.3,0,18.2,14,Even Better Sour Cream,0,11.5,18.3,14.4,56357235312,0.8200,34
984,Even Better,10,6.33,1,4.32,11,Even Better Jack Cheese,1,20.1,18.8,19.1,59838452935,0.8100,20
985,Even Better,11,12,1,9,11,Even Better Muenster Cheese,1,5.26,6.21,20.1,85560891032,0.7200,12
986,Even Better,8,14.6,1,12.6,11,Even Better String Cheese,0,8.84,22.2,13.9,23160703778,3.5000,21
987,Even Better,13,18.6,0,16.6,11,Even Better Low Fat String Cheese,0,9.5,4.98,4.16,42023038268,2.5900,15
988,Even Better,11,6.94,0,3.94,11,Even Better Havarti Cheese,1,7.51,7.78,8.48,50077658295,3.6100,11
989,Even Better,13,13.1,0,10.1,11,Even Better Head Cheese,1,17.4,9.59,10.4,38177759051,0.8400,18
990,Even Better,9,7.91,0,6.9,11,Even Better Cheese Spread,1,13.3,22.9,18,15470145344,3.1200,13
991,Even Better,12,17.2,0,16.2,11,Even Better Sharp Cheddar Cheese,1,22.3,10.5,17.3,38905882239,3.2500,15
992,Even Better,11,8.89,0,6.89,11,Even Better Mild Cheddar Cheese,0,14.3,5.74,16.3,99338164925,1.7900,7
993,Even Better,12,15.9,1,13.8,15,Even Better Large Curd Cottage Cheese,1,3.99,12,4.21,92011668086,3.9500,7
994,Even Better,7,15.7,0,12.6,76,Even Better 2% Milk,0,18.4,16.7,6.54,62660415768,0.7900,6
995,Even Better,5,21.7,0,19.7,76,Even Better Buttermilk,0,16.5,16,15,24571685194,1.1500,35
996,Even Better,5,14.8,0,12.8,76,Even Better Chocolate Milk,1,18.7,12.2,20.6,89577370285,0.8500,6
997,Even Better,14,21.8,0,18.7,76,Even Better 1% Milk,1,6.57,7.18,13.1,20726405978,3.2900,23
998,Even Better,11,8.02,0,6.02,76,Even Better Whole Milk,0,6.29,5.95,21.7,54969857335,1.2500,20
999,Even Better,11,17.1,1,15.1,6,Even Better Strawberry Yogurt,1,8.43,22.1,7.42,45356659293,2.7100,26
1000,Even Better,13,7.42,0,5.42,6,Even Better Blueberry Yogurt,1,3.37,15,9.23,48837876915,2.6900,33
1001,American,13,19.9,1,18.8,81,American Chicken Hot Dogs,0,8.82,11.7,14.5,74560315012,2.5200,13
1002,American,12,7.49,1,6.48,91,American Pimento Loaf,1,9.61,15.6,22.8,47279298901,2.7600,33
1003,American,13,14.2,0,11.1,91,American Beef Bologna,1,16.9,10.7,16.8,31022462248,0.7800,19
1004,American,8,15.8,0,13.8,91,American Low Fat Bologna,1,13.2,12.2,17.2,39077082276,2.8700,5
1005,American,13,21.9,0,18.8,81,American Turkey Hot Dogs,1,15.6,9.73,22.3,27177183032,2.7400,9
1006,American,9,8.4,0,5.39,81,American Foot-Long Hot Dogs,0,16.7,6.85,8.49,94469569325,2.1400,29
1007,American,7,7.26,1,5.26,16,American Low Fat Cole Slaw,0,21.4,4.83,5.29,27905306220,2.2700,5
1008,American,11,19.9,0,17.8,16,American Cole Slaw,0,4.39,4.86,19.2,64435458779,0.8900,3
1009,American,7,12.3,0,10.3,77,American Roasted Chicken,1,16.1,4.62,4.08,81011092066,2.9700,33
1010,American,12,7.19,1,6.19,8,American Corned Beef,1,14.6,11.1,8.61,86779010891,2.6500,10
1011,American,8,14.8,1,13.8,8,American Sliced Turkey,0,11.6,17.5,7.35,48690280318,3.1700,13
1012,American,12,6.81,1,3.8,8,American Sliced Ham,0,16,6.15,19.8,11010876297,2.7600,7
1013,American,7,20.7,1,18.7,16,American Potato Salad,1,10.9,14.1,3.31,32159911990,1.5500,4
1014,American,10,7.32,0,5.32,8,American Sliced Chicken,1,12,4.58,7.19,66403363347,0.5900,24
1015,National,9,18,1,17,66,National Small Brown Eggs,1,3.04,5.61,3.48,56790165305,2.1900,11
1016,National,10,17,1,15,66,National Large Brown Eggs,0,20.2,20.2,8.34,36369252800,1.1700,34
1017,National,10,21.3,1,19.2,66,National Small Eggs,0,18.2,3.04,12.6,85993821024,2.8900,23
1018,National,6,16.6,1,14.6,66,National Large Eggs,0,11.6,12.9,19.9,58712804913,0.9300,8
1019,National,11,21.3,1,19.2,66,National Egg Substitute,0,19.5,8.04,7.25,53673009276,3.7400,24
1020,PigTail,6,14.7,0,12.6,34,PigTail Low Fat Waffles,0,8.48,15.6,6.61,50246916413,0.5100,26
1021,PigTail,8,12.6,1,10.6,110,PigTail Orange Popsicles,0,3.39,19.1,10.7,14444887042,1.2200,23
1022,PigTail,13,12.5,1,10.5,100,PigTail Frozen Chicken Breast,1,15.3,16.1,20.2,15639403462,1.5100,27
1023,PigTail,5,14.1,1,13.1,29,PigTail Frozen Pancakes,0,9.2,12,10.7,39075140357,1.6400,25
1024,PigTail,11,7.54,0,6.53,63,PigTail Low Fat French Fries,1,8.15,6.3,8.98,75605292916,3.9500,9
1025,PigTail,12,18.7,0,16.7,64,PigTail Frozen Sausage Pizza,0,9.02,4.02,7.48,92180926203,1.4500,14
1026,PigTail,7,11.2,0,9.19,34,PigTail Blueberry Waffles,1,13.2,20.4,20.3,97948845028,2.1300,7
1027,PigTail,11,6.88,0,4.88,63,PigTail Fajita French Fries,1,4.41,12.3,18.2,59860114455,2.3100,29
1028,PigTail,9,17.6,0,16.6,34,PigTail Waffles,1,17.9,18.9,4.47,34865799546,2.2400,11
1029,PigTail,7,6.06,1,3.05,64,PigTail Frozen Pepperoni Pizza,0,5.94,12.8,6.95,20895664095,1.6800,30
1030,PigTail,6,12.6,1,9.6,64,PigTail Frozen Cheese Pizza,1,20.7,6.91,13.5,55139115452,2.6400,10
1031,PigTail,13,10.1,1,8.1,64,PigTail Frozen Mushroom Pizza,1,20.9,5.91,3.52,45525917410,1.2100,13
1032,PigTail,12,15.9,0,14.8,34,PigTail Apple Cinnamon Waffles,0,20.9,11,3.3,25105004906,0.5500,29
1033,PigTail,13,6.99,0,4.98,60,PigTail Frozen Carrots,0,8.15,11.7,21.2,74729573130,1.9100,12
1034,PigTail,7,21.9,0,19.8,10,PigTail Turkey TV Dinner,1,20.3,15.3,6.33,47448557019,2.9100,23
1035,PigTail,13,18.4,0,16.3,10,PigTail Chicken TV Dinner,1,15.7,10.9,3.49,42408761382,1.1100,17
1036,PigTail,6,14.5,1,13.5,10,PigTail Beef TV Dinner,1,13.8,16.5,16.5,74365511536,2.1400,35
1037,PigTail,7,13.9,0,11.8,28,PigTail Pancake Mix,1,18.3,17.8,14.4,38563482165,0.5800,14
1038,PigTail,7,16.5,1,14.5,110,PigTail Grape Popsicles,0,19.4,12.7,17.5,94638827443,0.7400,5
1039,PigTail,12,9.94,0,7.93,63,PigTail Home Style French Fries,0,5.92,14.8,7.03,28074564337,0.8100,13
1040,PigTail,8,17,1,15,110,PigTail Lime Popsicles,0,10.5,18.9,13.6,64604716897,1.3200,14
1041,PigTail,7,20,1,18,9,PigTail Ice Cream,0,4.03,22.7,11.1,81180350184,0.7100,2
1042,PigTail,6,16.6,0,14.6,9,PigTail Ice Cream Sandwich,1,16.8,17.2,17.6,86948269009,1.1500,14
1043,PigTail,8,7.77,1,5.76,60,PigTail Frozen Cauliflower,0,19,15.8,14.3,48859538435,1.5700,26
1044,PigTail,10,10.2,1,8.19,60,PigTail Frozen Broccoli,1,5.11,8.5,19.5,23865223526,1.2700,17
1045,PigTail,11,12.7,0,11.6,60,PigTail Frozen Corn,1,13.7,22.2,15.3,45014259219,3.7000,9
1046,PigTail,7,9.84,1,7.84,60,PigTail Frozen Peas,1,16.5,16.8,11.8,79257710576,1.6600,32
1047,PigTail,13,10,0,8,9,PigTail Popsicles,1,5.81,13.7,15.5,34525341391,3.2300,16
1048,PigTail,12,19.5,1,17.5,100,PigTail Frozen Chicken Thighs,1,4.74,12.4,13,14104428887,2.2100,35
1049,PigTail,14,8.35,0,5.35,100,PigTail Frozen Chicken Wings,0,17.6,3.07,19.3,63728997111,3.9300,27
1050,PigTail,8,15.3,0,13.3,110,PigTail Lemon Popsicles,1,12.1,17.2,19.2,36447980999,1.2800,8
1051,Bird Call,13,13.4,0,11.3,78,Bird Call Silky Smooth Hair Conditioner,0,17.1,10.7,10.1,31408185362,0.5200,20
1052,Bird Call,6,17,0,16,39,Bird Call Tartar Control Toothpaste,0,21,10.9,8.47,63364935517,1.4000,29
1053,Bird Call,12,18.5,0,15.5,39,Bird Call Whitening Toothpast,0,10.6,9.94,13.6,27562906146,1.8500,8
1054,Bird Call,8,14,0,11,39,Bird Call Toothpaste,0,7.03,5.17,9.44,94855292439,1.4800,34
1055,Bird Call,10,17.6,0,15.6,39,Bird Call Deodorant,0,10.8,5.43,7.73,40712446570,1.6200,9
1056,Bird Call,8,15.3,0,14.3,79,Bird Call Conditioning Shampoo,1,22,3.88,13,77242599129,2.9300,25
1057,Bird Call,10,18.9,0,16.8,79,Bird Call Extra Moisture Shampoo,1,5.89,4.13,11.3,69916102290,1.4300,35
1058,Bird Call,6,14.4,0,11.3,88,Bird Call Angled Toothbrush,1,22.3,19.3,7.17,75684021115,2.7600,26
1059,Bird Call,12,16.2,0,15.2,79,Bird Call Apricot Shampoo,1,6.75,8.38,17.3,61497420668,2.2800,1
1060,Bird Call,10,19.9,0,17.8,70,Bird Call Childrens Aspirin,0,10.6,8.64,15.6,36503105759,2.8700,5
1061,Bird Call,9,15.4,0,13.3,70,Bird Call Buffered Aspirin,0,7.03,3.87,11.4,57652141451,1.6600,2
1062,Bird Call,7,19,0,17,71,Bird Call 200 MG Ibuprofen,1,10.8,4.12,9.71,67993462681,2.3800,16
1063,Bird Call,9,20.5,0,17.5,72,Bird Call 200 MG Acetominifen,1,20.4,3.1,14.8,58380264639,3.1800,25
1064,Bird Call,5,17.3,0,16.2,73,Bird Call HCL Nasal Spray,1,16.3,18.5,10.6,92840180993,0.5400,15
1065,Bird Call,7,20.9,0,18.8,73,Bird Call Dishwasher Detergent,1,20.2,18.7,8.92,52464749217,1.8800,25
1066,Bird Call,14,17.3,0,16.2,75,Bird Call Multi-Symptom Cold Remedy,0,6.34,9.61,8.78,91281602978,2.8900,4
1067,Bird Call,14,12.8,0,10.8,75,Bird Call Childrens Cold Remedy,1,22.7,4.84,4.58,20143937468,1.7400,35
1068,Bird Call,12,16.5,0,13.5,74,Bird Call Laundry Detergent,0,6.62,5.1,22.8,52100687623,2.1100,4
1069,Bird Call,13,18,0,15,74,Bird Call Mint Mouthwash,0,16.1,4.07,8.04,16298658251,0.5700,24
1070,High Quality,12,21.6,0,20.6,80,High Quality 60 Watt Lightbulb,0,20,4.33,6.34,83591044545,3.5100,28
1071,High Quality,8,18.4,0,16.3,56,High Quality Plastic Forks,0,15.9,19.7,22,40928911566,2.6400,18
1072,High Quality,14,20.2,0,18.2,56,High Quality Plastic Spoons,1,20.3,8.75,12.2,77459064126,1.9500,28
1073,High Quality,12,7.86,0,5.86,56,High Quality Plastic Knives,1,4.23,9.01,10.5,58915526270,3.4500,32
1074,High Quality,11,19.3,0,18.2,101,High Quality C-Size Batteries,1,20.6,4.24,6.33,64683445096,3.1300,29
1075,High Quality,9,20.8,0,18.7,80,High Quality 100 Watt Lightbulb,0,10.2,3.22,11.5,50496844649,1.5400,8
1076,High Quality,11,8.48,0,6.47,101,High Quality AAA-Size Batteries,0,14,3.47,9.79,91600399613,3.2400,17
1077,High Quality,7,19.9,0,17.8,55,High Quality Paper Plates,0,10.5,18.7,5.59,46651565432,3.6800,8
1078,High Quality,9,7.63,0,4.63,55,High Quality Paper Cups,0,14.3,18.9,3.88,56992886662,1.6400,18
1079,High Quality,12,21.3,0,19.2,80,High Quality 75 Watt Lightbulb,0,19.9,9.98,3.69,47379688620,2.2100,25
1080,High Quality,7,21.8,0,20.7,22,High Quality Toilet Bowl Cleaner,1,19.8,13.3,4.8,50860906243,2.1900,27
1081,High Quality,14,9.51,0,7.51,22,High Quality Counter Cleaner,0,3.67,13.5,3.09,63898255228,2.9100,31
1082,High Quality,12,21.9,0,18.8,22,High Quality Glass Cleaner,1,9.81,4.44,22.9,12715108990,1.9100,10
1083,High Quality,10,9.61,0,8.6,80,High Quality 25 Watt Lightbulb,1,13.6,4.7,21.2,31577443480,0.5000,14
1084,High Quality,13,10.1,0,7.1,101,High Quality AA-Size Batteries,1,13.5,8.06,22.3,39632063508,1.3700,16
1085,High Quality,12,6.88,0,4.88,101,High Quality D-Size Batteries,0,14.5,8.95,7.2,27732164263,2.2400,15
1086,High Quality,10,10.5,0,7.5,18,High Quality Paper Towels,0,18.3,9.2,5.49,95024550557,2.5300,19
1087,High Quality,13,7.26,0,5.26,18,High Quality Soft Napkins,0,19.8,12,6.78,52362417578,1.6600,24
1088,High Quality,7,19.7,0,16.7,18,High Quality Scented Tissue,0,5.95,22.8,6.64,88892570137,3.3200,32
1089,High Quality,9,7.36,0,5.36,18,High Quality Toilet Paper,1,9.8,3.14,4.93,81566073298,2.4700,7
1090,High Quality,9,7.88,0,4.88,18,High Quality Tissues,1,9.66,6.5,6.04,76116951107,2.1500,4
1091,High Quality,11,11.5,0,9.5,18,High Quality Scented Toilet Tissue,1,13.5,6.75,4.33,38028220534,3.5600,13
1092,High Quality,14,7.97,0,5.96,20,High Quality Room Freshener,1,19.6,17.6,4.2,13033905625,2.3800,21
1093,High Quality,14,20.7,0,19.7,40,High Quality Frying Pan,1,15.5,13,19.9,34182941317,2.8100,17
1094,High Quality,12,8.39,0,6.39,87,High Quality Copper Cleaner,1,19.4,13.2,18.2,68426392674,3.7700,21
1095,High Quality,13,9.85,0,7.85,47,High Quality Bees Wax Candles,0,8.97,12.2,3.4,58813194632,1.5800,5
1096,High Quality,12,13.5,0,11.5,87,High Quality Silver Cleaner,1,12.8,12.4,21.6,62294412255,2.5600,9
1097,High Quality,11,9.01,0,8.01,86,High Quality Copper Pot Scrubber,0,9.25,7.73,17.4,21918980479,2.1500,6
1098,High Quality,13,21.7,0,18.7,85,High Quality Economy Toilet Brush,1,10.2,8.62,22.3,60735834240,1.3900,11
1099,High Quality,6,9.42,0,7.42,41,High Quality Scissors,1,14.1,8.87,20.6,94492883086,3.2400,20
1100,High Quality,11,20.9,0,18.8,42,High Quality Large Sponge,1,10.5,4.1,16.4,12547503113,0.7200,11
1101,High Quality,13,7.64,0,5.63,41,High Quality Screw Driver,1,19.5,3.26,21.5,90647603869,2.6200,30
1102,Genteel,11,11.3,0,8.3,65,Genteel Extra Lean Hamburger,1,3.42,3.51,19.8,67939990162,1.9000,34
1103,Genteel,13,11.1,0,9.1,65,Genteel Seasoned Hamburger,1,20.3,7.1,9.87,25277857184,1.1500,15
1104,Mighty Good,12,15,0,14,104,Mighty Good Monthly Sports Magazine,0,13.5,4.31,11.7,61808009743,2.4500,8
1105,Mighty Good,11,13.7,0,10.6,108,Mighty Good Monthly Auto Magazine,0,13.9,5.32,3.29,54481512904,1.8500,6
1106,Mighty Good,8,6.5,0,4.5,107,Mighty Good Monthly Computer Magazine,0,21.2,22.5,5.42,60249431729,1.5200,16
1107,Mighty Good,7,18.3,0,17.2,105,Mighty Good Monthly Home Magazine,0,12.5,16.7,4.73,10943660140,2.7000,4
1108,Mighty Good,9,18.3,0,17.2,106,Mighty Good Monthly Fashion Magazine,1,12.4,17.9,16.1,75949345231,1.6400,6
1109,Tri-State,6,19.2,0,17.2,61,Tri-State Summer Squash,0,7.12,20.2,20.7,97098380923,0.5500,16
1110,Tri-State,9,12.7,0,10.6,61,Tri-State Corn on the Cob,0,11,5.58,18.8,41341832280,2.8000,19
1111,Tri-State,11,17.9,0,14.8,61,Tri-State Asparagus,1,3.8,6.23,8.54,31728634238,0.7800,15
1112,Tri-State,5,19.9,1,18.8,61,Tri-State Sweet Peas,0,5.03,13.3,11.3,35209851861,3.5800,4
1113,Tri-State,10,17.5,0,14.5,61,Tri-State New Potatos,0,20.1,10,19.9,60932289958,0.6700,30
1114,Tri-State,6,20.6,1,19.6,61,Tri-State Beets,1,6.13,10.5,5.53,33651273846,3.4200,36
1115,Tri-State,6,6.66,0,4.65,61,Tri-State Prepared Salad,1,4.86,12,18.4,52513608336,2.5000,1
1116,Tri-State,13,15.9,0,13.8,61,Tri-State Onions,1,14.2,17.1,14.9,91546927094,2.5300,33
1117,Tri-State,14,12,1,10,61,Tri-State Green Pepper,1,14.8,8.3,17.8,79647027850,3.6400,11
1118,Tri-State,8,11.9,0,9.89,61,Tri-State Shitake Mushrooms,1,6.77,20.7,8.09,56939414143,2.9300,15
1119,Tri-State,13,7.66,0,5.65,61,Tri-State Lettuce,1,7.49,6.3,6.97,80375151038,3.1700,25
1120,Tri-State,7,16.1,0,15.1,61,Tri-State Elephant Garlic,0,16.7,20.5,21.8,50807433724,1.7100,21
1121,Tri-State,7,9.55,1,6.55,61,Tri-State Red Pepper,1,18.1,20.3,10,43480936884,3.8700,29
1122,Tri-State,5,15.2,0,14.1,61,Tri-State Garlic,1,8.15,19.9,22.3,49248855710,0.7400,30
1123,Tri-State,6,8.17,1,6.17,61,Tri-State Potatos,0,9.74,16.4,9.43,11160125136,1.9600,7
1124,Tri-State,12,6.63,0,5.63,61,Tri-State Cauliflower,1,22.1,21,12.6,64948769211,0.8100,21
1125,Tri-State,10,19.6,1,18.6,61,Tri-State Tomatos,1,12.4,3.3,20.3,86097804903,2.2100,33
1126,Tri-State,12,17.1,0,15.1,61,Tri-State Mushrooms,1,10,12.3,21.1,30341256260,1.1600,18
1127,Tri-State,11,12.8,1,11.8,61,Tri-State Baby Onion,0,10.8,13.3,20.7,20728058218,2.6200,22
1128,Tri-State,8,17.6,0,15.6,61,Tri-State Dried Mushrooms,1,21.1,18.4,17.2,24209275841,2.6100,32
1129,Tri-State,9,18.8,0,17.7,61,Tri-State Fresh Lima Beans,1,15.1,8.78,3.62,49931713938,2.4300,21
1130,Tri-State,7,14,0,11,61,Tri-State Squash,1,3.46,19.9,4.04,22650697827,1.5500,25
1131,Tri-State,6,13.7,0,12.6,99,Tri-State Limes,0,7.91,11.2,5.27,41513032317,2.4000,6
1132,Tri-State,7,13.6,0,11.6,67,Tri-State Firm Tofu,0,4.85,14.8,15.3,49567652344,1.6600,23
1133,Tri-State,6,17.5,1,15.5,1,Tri-State Almonds,1,18,12,17.2,68382779955,1.5400,26
1134,Tri-State,7,21,0,20,99,Tri-State Macintosh Apples,1,8.81,18.1,5.17,45675166249,1.8200,19
1135,Tri-State,13,7.61,1,4.61,99,Tri-State Golden Delcious Apples,0,12.3,14.1,18.9,69110903143,1.9600,27
1136,Tri-State,9,13.7,1,11.6,99,Tri-State Red Delcious Apples,1,7.34,18.2,22.2,15641055703,3.6100,11
1137,Tri-State,7,17.1,0,16.1,99,Tri-State Lemons,0,10.5,19.9,13.4,32216688990,1.7700,16
1138,Tri-State,7,13.7,1,10.6,99,Tri-State Fancy Plums,1,8.48,15.5,9.76,37984607815,2.4400,2
1139,Tri-State,12,9.37,1,7.36,99,Tri-State Plums,1,19.2,9.92,10.4,89895877242,2.8600,23
1140,Tri-State,13,10.5,1,8.5,99,Tri-State Peaches,0,20.7,12.4,7.34,64901562333,2.5600,12
1141,Tri-State,13,10.3,0,8.3,61,Tri-State Broccoli,0,20.1,12.7,8.76,86050598025,1.3400,27
1142,Tri-State,5,15.2,1,13.1,99,Tri-State Mandarin Oranges,0,15.5,17.8,3.55,19077008366,2.9500,27
1143,Tri-State,13,8.69,0,7.68,1,Tri-State Mixed Nuts,0,21.9,8.72,11.5,99463810324,1.7600,12
1144,Tri-State,8,21.2,0,18.2,1,Tri-State Canned Peanuts,1,4.93,19.8,6.96,79042897820,0.8500,4
1145,Tri-State,9,21.4,0,20.3,61,Tri-State Sweet Onion,0,9.67,7.66,7.21,38667466044,1.5700,12
1146,Tri-State,6,18,0,16,99,Tri-State Cantelope,1,7.61,16.5,21.3,11386449933,2.5700,32
1147,Tri-State,12,9.62,0,7.61,99,Tri-State Honey Dew,0,4.63,14,21.5,96346654295,1.4200,30
1148,Tri-State,5,13.1,0,11.1,99,Tri-State Fuji Apples,0,20.4,11.2,9.33,38303404450,2.6900,15
1149,Tri-State,5,19.7,1,16.7,1,Tri-State Walnuts,0,22.7,6.41,4.93,92501375079,0.8800,17
1150,Tri-State,9,9.1,0,7.1,99,Tri-State Oranges,1,12.9,14.8,22.4,93695891499,3.1900,32
1151,Tri-State,8,15.6,1,14.6,99,Tri-State Tangerines,1,10.2,14.4,19,80544409155,0.6200,30
1152,Tri-State,9,13.6,0,12.6,1,Tri-State Party Nuts,1,17.7,4.59,21.2,27074561715,2.6300,23
1153,Dual City,11,18.8,0,16.7,24,Dual City Lox,1,20.4,8.64,22,43650195002,0.5200,33
1154,Dual City,11,12.7,0,10.6,2,Dual City Scallops,1,9.2,4.04,21.7,49418113827,1.7000,3
1155,Horatio,10,16.1,0,15.1,45,Horatio Low Fat Cookies,0,12.5,4.56,21.4,11329383254,1.8800,12
1156,Horatio,13,9.16,1,8.15,12,Horatio BBQ Potato Chips,1,6.59,13.2,17.3,76335068345,1.8200,23
1157,Horatio,9,20.4,0,18.3,12,Horatio Corn Chips,1,17.4,22,13.9,97484104037,3.3600,12
1158,Horatio,13,14.2,1,12.1,12,Horatio Low Fat BBQ Chips,0,16.2,6.34,15.5,41727555394,1.3200,35
1159,Horatio,7,16.7,1,14.7,45,Horatio Sugar Cookies,1,14.7,3.54,22.4,32114357352,3.7800,28
1160,Horatio,10,11,1,8,45,Horatio Chocolate Chip Cookies,1,3.41,4.53,6.24,90476403832,2.7600,1
1161,Horatio,9,11.8,0,9.8,45,Horatio Fudge Cookies,0,22.5,7.07,10.6,50100972056,3.5900,34
1162,Horatio,10,6.18,1,4.17,45,Horatio Fudge Brownies,1,6.22,5.83,13.1,22819955945,1.5900,30
1163,Horatio,10,16.4,0,15.3,12,Horatio Potato Chips,1,12.3,21.2,7,17780160307,0.8200,14
1164,Horatio,7,17.1,1,14.1,45,Horatio Lemon Cookies,1,19,22.7,4.05,49736910462,1.7100,6
1165,Horatio,6,18.3,0,15.2,45,Horatio Graham Crackers,1,3.05,10.8,10.8,13934881091,2.8200,25
1166,Horatio,9,18.5,0,17.5,82,Horatio Cheese Crackers,0,9.86,22.2,4.55,15129397511,2.2100,20
1167,Horatio,6,17.8,0,15.7,54,Horatio Buttered Popcorn,1,4.34,18.1,15,38565134406,2.3500,13
1168,Horatio,9,18.5,0,16.5,54,Horatio No Salt Popcorn,1,21,6.21,10.9,75095286965,3.8200,29
